idx,num_steps,num_calcs,question_words,difficulty,answer_magnitude,simcon_correct,simcon_sircl_correct,simcon_transition,codi_correct,codi_sircl_correct,codi_transition,simcon_radius_mean,simcon_sircl_radius_mean,simcon_path_length,simcon_sircl_path_length
436,3,3,28,medium (3-4 steps),small (11-100),False,True,recovered,False,True,recovered,11.732786,7.4984593,81.20854,50.62758
437,3,3,29,medium (3-4 steps),tiny (≤10),False,False,both_wrong,True,True,both_correct,10.66033,8.865417,70.60555,58.75129
438,5,4,60,hard (5-6 steps),tiny (≤10),True,True,both_correct,False,False,both_wrong,11.122802,8.93069,82.68901,60.190407
439,3,3,87,medium (3-4 steps),small (11-100),False,False,both_wrong,False,False,both_wrong,11.508682,9.292176,84.60674,62.45956
440,3,2,28,medium (3-4 steps),small (11-100),False,False,both_wrong,False,False,both_wrong,11.791487,6.671628,86.979065,39.9551
441,5,5,53,hard (5-6 steps),small (11-100),False,True,recovered,False,True,recovered,13.333158,8.449319,92.19857,54.135536
442,5,5,58,hard (5-6 steps),small (11-100),False,False,both_wrong,True,True,both_correct,12.8344145,10.490873,91.79467,78.75469
443,7,7,60,very hard (7+ steps),small (11-100),False,False,both_wrong,False,False,both_wrong,11.401983,8.696281,73.93587,50.658012
444,4,3,30,medium (3-4 steps),small (11-100),True,True,both_correct,False,True,recovered,13.486,9.212741,105.22153,60.406284
445,5,5,54,hard (5-6 steps),tiny (≤10),False,False,both_wrong,True,True,both_correct,10.58397,7.6776505,73.86701,50.53522
446,4,4,50,medium (3-4 steps),tiny (≤10),False,False,both_wrong,True,True,both_correct,13.81436,10.601497,111.18569,81.38849
447,3,3,30,medium (3-4 steps),tiny (≤10),False,False,both_wrong,True,True,both_correct,10.051903,7.9119735,72.0875,51.39675
448,5,5,50,hard (5-6 steps),medium (101-1K),False,False,both_wrong,False,False,both_wrong,13.723047,10.672038,105.06521,76.26159
449,3,3,41,medium (3-4 steps),medium (101-1K),True,True,both_correct,True,True,both_correct,13.266271,8.285568,108.470604,57.512863
450,3,2,70,medium (3-4 steps),tiny (≤10),True,False,regressed,False,True,recovered,9.904855,7.683696,67.14086,47.73332
451,3,3,47,medium (3-4 steps),large (>1K),False,False,both_wrong,False,False,both_wrong,12.803072,10.115753,97.360504,66.16267
452,5,4,32,hard (5-6 steps),small (11-100),True,True,both_correct,True,True,both_correct,15.327187,8.542151,106.601265,61.125916
453,4,4,31,medium (3-4 steps),large (>1K),False,False,both_wrong,False,False,both_wrong,11.4532995,6.9059424,85.85267,41.91265
454,2,2,20,easy (1-2 steps),medium (101-1K),False,False,both_wrong,False,False,both_wrong,13.036098,7.9532013,87.22896,48.283764
455,4,4,57,medium (3-4 steps),large (>1K),True,False,regressed,True,False,regressed,10.14552,10.709102,68.99919,75.27787
456,4,4,38,medium (3-4 steps),small (11-100),True,True,both_correct,True,True,both_correct,12.967234,10.420138,91.833015,69.55825
457,3,3,57,medium (3-4 steps),small (11-100),True,True,both_correct,True,True,both_correct,13.534338,9.009039,102.96704,59.491776
458,3,2,28,medium (3-4 steps),small (11-100),False,True,recovered,True,False,regressed,10.997747,6.6293745,81.826965,43.705
459,6,6,109,hard (5-6 steps),tiny (≤10),False,False,both_wrong,True,True,both_correct,13.728125,11.043741,88.920654,66.42667
460,4,4,51,medium (3-4 steps),small (11-100),True,True,both_correct,True,True,both_correct,15.490836,10.595035,112.85095,73.5647
461,3,3,25,medium (3-4 steps),tiny (≤10),True,True,both_correct,True,True,both_correct,14.365157,9.765795,108.78021,66.6643
462,2,2,16,easy (1-2 steps),small (11-100),True,True,both_correct,True,True,both_correct,14.154577,8.122638,100.7065,51.029137
463,2,2,34,easy (1-2 steps),small (11-100),True,True,both_correct,True,True,both_correct,13.545733,7.8443904,86.974266,45.110867
464,4,4,44,medium (3-4 steps),tiny (≤10),False,False,both_wrong,False,False,both_wrong,9.647753,7.9208407,74.228004,52.779976
465,5,5,61,hard (5-6 steps),small (11-100),False,False,both_wrong,True,True,both_correct,14.261476,10.930211,109.93219,75.77168
466,6,6,35,hard (5-6 steps),tiny (≤10),False,True,recovered,True,True,both_correct,9.762597,10.811735,65.04544,95.65213
467,4,4,43,medium (3-4 steps),large (>1K),False,False,both_wrong,False,False,both_wrong,13.34746,10.580534,92.835075,75.36131
468,5,5,43,hard (5-6 steps),medium (101-1K),False,False,both_wrong,False,False,both_wrong,12.100111,9.978973,88.76743,60.630054
469,2,2,45,easy (1-2 steps),tiny (≤10),True,True,both_correct,True,True,both_correct,15.24583,8.087806,86.57058,48.902184
470,4,4,36,medium (3-4 steps),tiny (≤10),True,True,both_correct,True,True,both_correct,15.067859,8.888291,113.61063,66.9832
471,4,4,46,medium (3-4 steps),small (11-100),True,True,both_correct,True,True,both_correct,14.123469,10.089415,118.78631,80.613884
472,2,2,57,easy (1-2 steps),tiny (≤10),True,False,regressed,True,False,regressed,9.533521,7.587074,67.109856,46.722626
473,3,2,26,medium (3-4 steps),tiny (≤10),False,False,both_wrong,False,True,recovered,10.372116,8.769237,70.93764,63.636017
474,2,1,31,easy (1-2 steps),small (11-100),True,True,both_correct,True,True,both_correct,12.870224,6.5362654,66.01387,37.55076
475,2,2,50,easy (1-2 steps),small (11-100),True,True,both_correct,True,True,both_correct,12.092954,6.3853335,95.33519,39.28473
476,2,2,38,easy (1-2 steps),tiny (≤10),True,True,both_correct,True,True,both_correct,13.958131,8.171092,87.422844,46.706413
477,2,2,36,easy (1-2 steps),small (11-100),False,True,recovered,False,True,recovered,10.848062,7.773637,73.62427,52.682552
478,3,3,44,medium (3-4 steps),medium (101-1K),True,True,both_correct,True,False,regressed,13.243895,5.992096,101.74181,37.66089
479,5,5,49,hard (5-6 steps),large (>1K),False,True,recovered,False,False,both_wrong,11.103569,7.625966,75.631516,50.95259
480,3,3,43,medium (3-4 steps),small (11-100),True,True,both_correct,True,True,both_correct,10.500266,8.718957,80.33335,65.43316
481,2,2,41,easy (1-2 steps),small (11-100),True,True,both_correct,True,True,both_correct,12.188592,8.065351,88.41397,49.509014
482,2,1,51,easy (1-2 steps),small (11-100),True,True,both_correct,True,True,both_correct,13.688004,7.47253,116.5189,47.877872
483,4,4,47,medium (3-4 steps),small (11-100),True,True,both_correct,True,True,both_correct,12.701308,7.22765,100.95352,43.182415
484,2,2,43,easy (1-2 steps),medium (101-1K),True,True,both_correct,True,True,both_correct,13.643789,8.231084,101.81196,49.29597
485,2,2,25,easy (1-2 steps),medium (101-1K),True,True,both_correct,True,True,both_correct,14.494311,7.782395,89.90061,46.505062
486,2,2,26,easy (1-2 steps),tiny (≤10),True,True,both_correct,True,True,both_correct,13.664001,7.659632,85.79365,46.86674
487,4,4,44,medium (3-4 steps),tiny (≤10),True,True,both_correct,True,True,both_correct,12.395703,8.297918,87.20633,62.331123
488,2,2,25,easy (1-2 steps),tiny (≤10),True,True,both_correct,True,True,both_correct,13.310129,8.3135605,82.61969,48.2424
489,3,2,42,medium (3-4 steps),tiny (≤10),False,False,both_wrong,False,False,both_wrong,9.209237,6.8061976,60.01141,43.101173
490,2,2,42,easy (1-2 steps),tiny (≤10),True,True,both_correct,True,True,both_correct,12.874532,7.437676,96.357346,47.600536
491,2,2,32,easy (1-2 steps),small (11-100),True,True,both_correct,True,True,both_correct,13.456354,7.172528,88.52793,43.613297
492,2,2,28,easy (1-2 steps),small (11-100),True,True,both_correct,True,True,both_correct,14.3419695,7.240062,88.26664,43.429626
493,3,2,48,medium (3-4 steps),small (11-100),False,False,both_wrong,False,False,both_wrong,9.046072,7.7817526,62.718056,54.975967
494,3,3,57,medium (3-4 steps),small (11-100),False,False,both_wrong,False,False,both_wrong,8.785512,7.8237724,56.954784,44.229473
495,2,2,39,easy (1-2 steps),medium (101-1K),True,True,both_correct,True,True,both_correct,12.591315,7.91895,90.680595,51.554413
496,2,2,27,easy (1-2 steps),small (11-100),True,True,both_correct,True,True,both_correct,12.068257,7.8915343,81.31517,53.913963
497,3,3,48,medium (3-4 steps),medium (101-1K),True,True,both_correct,False,True,recovered,10.64682,6.9495163,74.4913,43.03987
498,4,4,41,medium (3-4 steps),small (11-100),True,True,both_correct,True,True,both_correct,15.837339,9.437851,113.52305,63.641785
499,4,0,86,medium (3-4 steps),tiny (≤10),False,False,both_wrong,False,False,both_wrong,12.234075,7.2669225,92.12523,46.958458
500,9,5,27,very hard (7+ steps),small (11-100),False,False,both_wrong,True,False,regressed,9.136291,7.3036857,70.687515,46.36628
501,3,1,42,medium (3-4 steps),medium (101-1K),True,True,both_correct,True,True,both_correct,11.610344,8.4908285,91.57205,58.3609
502,3,3,53,medium (3-4 steps),small (11-100),True,True,both_correct,True,True,both_correct,15.04223,9.735143,114.528824,68.90681
503,4,4,36,medium (3-4 steps),small (11-100),True,True,both_correct,True,True,both_correct,12.515024,8.378101,95.389046,57.785095
504,3,3,78,medium (3-4 steps),tiny (≤10),False,False,both_wrong,False,False,both_wrong,8.586942,6.901948,61.2194,42.538795
505,5,4,76,hard (5-6 steps),large (>1K),False,True,recovered,False,False,both_wrong,9.634796,6.7557855,72.82544,43.807575
506,3,3,38,medium (3-4 steps),medium (101-1K),False,False,both_wrong,True,True,both_correct,11.118982,7.0615396,81.45284,41.06395
507,3,3,29,medium (3-4 steps),tiny (≤10),False,True,recovered,True,True,both_correct,10.724104,8.948385,82.25063,62.063847
508,3,3,43,medium (3-4 steps),medium (101-1K),True,True,both_correct,False,True,recovered,11.123901,8.567529,78.37242,58.052143
509,3,3,46,medium (3-4 steps),tiny (≤10),True,True,both_correct,True,True,both_correct,11.740492,8.258043,87.98814,52.23814
510,3,3,56,medium (3-4 steps),medium (101-1K),False,False,both_wrong,False,False,both_wrong,10.887326,9.077318,86.060005,68.60832
511,2,1,29,easy (1-2 steps),medium (101-1K),True,True,both_correct,True,True,both_correct,15.467674,7.7531404,86.26524,47.949245
512,2,2,39,easy (1-2 steps),medium (101-1K),True,False,regressed,False,True,recovered,13.021035,8.120377,92.36388,51.755886
513,4,4,26,medium (3-4 steps),medium (101-1K),True,True,both_correct,True,True,both_correct,15.292427,8.76971,110.873055,69.49618
514,2,1,24,easy (1-2 steps),large (>1K),True,True,both_correct,True,True,both_correct,13.886757,7.8776984,101.592155,49.293114
515,4,4,33,medium (3-4 steps),medium (101-1K),False,True,recovered,False,False,both_wrong,12.308547,8.14163,86.95841,53.267662
516,2,2,22,easy (1-2 steps),medium (101-1K),True,True,both_correct,True,True,both_correct,12.949799,7.7245355,97.82902,48.026134
517,2,2,34,easy (1-2 steps),small (11-100),True,True,both_correct,True,True,both_correct,13.871529,8.081113,88.19498,46.221268
518,6,6,54,hard (5-6 steps),small (11-100),True,True,both_correct,True,True,both_correct,14.877589,11.524327,117.56734,87.18996
519,2,0,23,easy (1-2 steps),medium (101-1K),False,False,both_wrong,False,False,both_wrong,12.704832,8.324763,87.09843,53.29658
520,2,2,73,easy (1-2 steps),small (11-100),False,False,both_wrong,False,False,both_wrong,9.547991,5.973247,64.97794,35.383953
521,4,4,60,medium (3-4 steps),small (11-100),True,True,both_correct,True,True,both_correct,15.421776,10.577691,116.545425,75.60634
522,3,3,72,medium (3-4 steps),small (11-100),True,True,both_correct,True,True,both_correct,11.441642,9.3514185,89.84111,64.40422
523,3,3,44,medium (3-4 steps),small (11-100),True,True,both_correct,True,False,regressed,14.775789,8.713665,120.16919,59.793514
524,3,3,38,medium (3-4 steps),tiny (≤10),True,True,both_correct,True,True,both_correct,12.552815,8.850153,100.846596,53.69699
525,2,2,63,easy (1-2 steps),small (11-100),False,False,both_wrong,True,False,regressed,10.487023,7.527347,65.81,46.908974
526,6,6,50,hard (5-6 steps),small (11-100),False,True,recovered,False,False,both_wrong,11.6847,6.603493,75.76763,43.58795
527,3,3,25,medium (3-4 steps),small (11-100),False,False,both_wrong,False,False,both_wrong,9.348567,6.1626406,69.674866,40.47945
528,6,6,43,hard (5-6 steps),medium (101-1K),False,False,both_wrong,False,False,both_wrong,10.440505,7.9407496,70.66808,54.422474
529,2,2,36,easy (1-2 steps),small (11-100),True,True,both_correct,True,True,both_correct,13.652873,7.806466,86.25232,49.727097
530,6,6,61,hard (5-6 steps),small (11-100),False,False,both_wrong,False,False,both_wrong,12.445457,8.840175,91.96842,52.704826
531,4,4,59,medium (3-4 steps),small (11-100),False,True,recovered,False,False,both_wrong,13.732179,10.504988,102.70162,86.74079
532,5,5,31,hard (5-6 steps),small (11-100),False,False,both_wrong,False,False,both_wrong,11.791428,9.086806,83.68177,64.028694
533,3,3,34,medium (3-4 steps),medium (101-1K),False,False,both_wrong,False,False,both_wrong,11.463419,7.7455206,92.39459,49.023014
534,5,5,84,hard (5-6 steps),medium (101-1K),False,False,both_wrong,False,False,both_wrong,11.943496,6.3069334,86.3424,37.011105
535,2,2,25,easy (1-2 steps),small (11-100),True,True,both_correct,True,True,both_correct,11.638975,7.730304,75.74881,47.885025
536,2,2,24,easy (1-2 steps),tiny (≤10),True,True,both_correct,True,True,both_correct,14.185618,7.3074994,95.1815,47.611595
537,3,3,55,medium (3-4 steps),medium (101-1K),True,False,regressed,False,True,recovered,11.485971,8.886643,85.3728,57.276344
538,2,2,48,easy (1-2 steps),small (11-100),True,True,both_correct,True,True,both_correct,15.259875,7.6508493,117.746735,46.61306
539,3,3,29,medium (3-4 steps),small (11-100),False,False,both_wrong,True,False,regressed,10.538117,7.5527306,82.53704,43.68629
540,5,5,57,hard (5-6 steps),small (11-100),True,False,regressed,False,False,both_wrong,11.932913,9.225467,88.68146,63.066925
541,7,1,52,very hard (7+ steps),small (11-100),True,True,both_correct,False,False,both_wrong,11.400563,8.440006,82.95557,57.50217
542,5,5,33,hard (5-6 steps),tiny (≤10),False,False,both_wrong,False,False,both_wrong,15.53202,11.557642,116.84018,80.37602
543,2,2,27,easy (1-2 steps),tiny (≤10),True,True,both_correct,True,True,both_correct,11.890677,9.488844,92.75458,65.987564
544,2,2,26,easy (1-2 steps),small (11-100),True,True,both_correct,True,True,both_correct,12.554311,8.908328,102.514015,59.5064
545,2,2,30,easy (1-2 steps),small (11-100),True,True,both_correct,True,True,both_correct,12.597855,6.627599,83.225464,40.11142
546,4,4,42,medium (3-4 steps),medium (101-1K),False,False,both_wrong,False,False,both_wrong,12.221143,9.254148,96.26083,57.19129
547,4,3,42,medium (3-4 steps),small (11-100),False,False,both_wrong,True,False,regressed,12.97261,6.8183556,96.15206,43.22088
548,3,2,26,medium (3-4 steps),small (11-100),True,True,both_correct,True,True,both_correct,14.6747,7.6944203,89.44944,47.226124
549,2,2,42,easy (1-2 steps),medium (101-1K),False,True,recovered,False,True,recovered,14.2536545,8.510417,104.87505,53.57179
550,5,5,74,hard (5-6 steps),small (11-100),False,False,both_wrong,True,True,both_correct,13.928955,10.860009,110.77131,80.810875
551,5,5,45,hard (5-6 steps),small (11-100),True,True,both_correct,True,True,both_correct,16.642492,11.647085,128.2025,82.10275
552,4,3,44,medium (3-4 steps),medium (101-1K),False,False,both_wrong,False,False,both_wrong,9.63179,7.8724566,67.27537,48.101837
553,3,3,61,medium (3-4 steps),small (11-100),True,True,both_correct,True,True,both_correct,14.402479,9.471807,117.51775,66.661575
554,5,4,47,hard (5-6 steps),small (11-100),False,True,recovered,False,False,both_wrong,11.960467,8.330661,75.29951,54.296494
555,3,3,37,medium (3-4 steps),tiny (≤10),True,True,both_correct,True,True,both_correct,13.274989,8.892144,107.89697,58.529446
556,2,1,30,easy (1-2 steps),medium (101-1K),True,True,both_correct,True,True,both_correct,12.54991,7.488707,84.8648,45.01022
557,4,4,31,medium (3-4 steps),small (11-100),True,True,both_correct,False,True,recovered,14.559836,8.077846,104.62986,62.931576
558,2,2,32,easy (1-2 steps),tiny (≤10),True,True,both_correct,True,True,both_correct,13.900544,7.8758173,76.34223,47.074116
559,4,3,55,medium (3-4 steps),small (11-100),False,False,both_wrong,False,False,both_wrong,12.161171,8.920267,86.61139,59.55751
560,3,3,33,medium (3-4 steps),small (11-100),True,True,both_correct,True,True,both_correct,12.817851,8.15661,97.79695,53.224228
561,4,4,32,medium (3-4 steps),medium (101-1K),False,False,both_wrong,False,False,both_wrong,14.963372,10.74398,121.0809,73.92998
562,2,2,67,easy (1-2 steps),small (11-100),True,True,both_correct,True,True,both_correct,14.197886,8.149651,104.227425,54.51804
563,4,4,36,medium (3-4 steps),small (11-100),True,True,both_correct,True,True,both_correct,13.392098,10.569083,90.11,78.05365
564,4,4,44,medium (3-4 steps),medium (101-1K),False,False,both_wrong,False,False,both_wrong,11.788793,8.779147,89.729935,54.3937
565,4,4,26,medium (3-4 steps),tiny (≤10),True,True,both_correct,True,True,both_correct,14.376401,8.992952,96.885056,60.40498
566,3,3,25,medium (3-4 steps),tiny (≤10),False,False,both_wrong,False,True,recovered,14.693239,9.659957,107.33047,73.415184
567,4,4,74,medium (3-4 steps),tiny (≤10),True,True,both_correct,False,True,recovered,9.153777,8.562953,61.200157,56.728848
568,4,4,38,medium (3-4 steps),medium (101-1K),False,True,recovered,False,False,both_wrong,11.658964,7.830889,87.681496,49.378407
569,2,2,52,easy (1-2 steps),small (11-100),True,True,both_correct,True,True,both_correct,14.183835,7.5981483,96.05631,46.466255
570,6,6,61,hard (5-6 steps),small (11-100),False,True,recovered,False,False,both_wrong,11.699186,7.916328,83.11542,50.960716
571,3,3,34,medium (3-4 steps),medium (101-1K),True,True,both_correct,True,True,both_correct,13.153438,8.0088215,107.009285,52.299744
572,6,6,57,hard (5-6 steps),small (11-100),False,False,both_wrong,False,False,both_wrong,12.527524,8.641681,84.614265,51.863125
573,3,3,28,medium (3-4 steps),medium (101-1K),True,True,both_correct,True,True,both_correct,13.392313,6.8384295,106.163956,46.980274
574,3,3,45,medium (3-4 steps),small (11-100),False,False,both_wrong,False,False,both_wrong,10.638896,9.043746,74.21524,57.521286
575,3,3,82,medium (3-4 steps),small (11-100),False,False,both_wrong,False,False,both_wrong,11.364787,8.187931,78.822876,55.47405
576,6,5,66,hard (5-6 steps),large (>1K),False,False,both_wrong,False,False,both_wrong,11.16945,9.096848,71.49667,66.194756
577,4,4,72,medium (3-4 steps),small (11-100),False,False,both_wrong,True,False,regressed,8.392451,6.718301,58.154903,39.763317
578,5,5,42,hard (5-6 steps),small (11-100),False,False,both_wrong,False,False,both_wrong,8.400667,7.9194994,52.881683,51.878696
579,2,2,21,easy (1-2 steps),tiny (≤10),True,True,both_correct,True,True,both_correct,14.569563,7.1518927,79.31408,44.63076
580,5,3,39,hard (5-6 steps),medium (101-1K),False,False,both_wrong,False,False,both_wrong,11.024633,8.229928,72.04314,48.59586
581,5,4,41,hard (5-6 steps),medium (101-1K),True,True,both_correct,True,True,both_correct,12.384433,8.698881,99.68386,53.872696
582,3,3,37,medium (3-4 steps),large (>1K),False,False,both_wrong,False,False,both_wrong,12.109911,9.476472,98.164825,63.725956
583,6,6,50,hard (5-6 steps),medium (101-1K),False,False,both_wrong,False,False,both_wrong,13.148474,9.082482,86.667274,64.4718
584,6,6,37,hard (5-6 steps),tiny (≤10),False,True,recovered,False,False,both_wrong,10.465732,10.28395,80.58004,63.185104
585,7,5,57,very hard (7+ steps),small (11-100),False,False,both_wrong,False,True,recovered,10.263362,6.597882,57.69648,41.01853
586,3,3,42,medium (3-4 steps),medium (101-1K),True,True,both_correct,True,True,both_correct,14.927855,9.508096,115.56404,78.392525
587,6,5,73,hard (5-6 steps),small (11-100),False,False,both_wrong,False,False,both_wrong,7.218093,5.997323,48.09301,34.0414
588,3,3,55,medium (3-4 steps),small (11-100),False,False,both_wrong,False,False,both_wrong,9.671842,6.9472957,63.94335,41.518738
589,2,2,43,easy (1-2 steps),small (11-100),False,False,both_wrong,False,False,both_wrong,8.754883,7.470386,65.65322,50.520576
590,4,4,72,medium (3-4 steps),medium (101-1K),False,False,both_wrong,False,False,both_wrong,13.558004,8.669165,89.33787,58.848537
591,3,2,78,medium (3-4 steps),medium (101-1K),True,True,both_correct,True,True,both_correct,12.857196,9.108509,107.20233,64.386215
592,4,4,53,medium (3-4 steps),tiny (≤10),True,True,both_correct,False,True,recovered,10.808179,9.550851,74.22682,69.22569
593,3,3,42,medium (3-4 steps),tiny (≤10),False,False,both_wrong,False,True,recovered,9.12754,8.016295,69.92894,50.95721
594,3,3,32,medium (3-4 steps),small (11-100),True,True,both_correct,False,False,both_wrong,10.81739,8.698596,81.54965,60.69599
595,5,2,19,hard (5-6 steps),small (11-100),True,True,both_correct,False,True,recovered,10.985434,5.127935,87.78405,29.84573
596,4,4,70,medium (3-4 steps),medium (101-1K),False,False,both_wrong,True,False,regressed,11.960662,8.880832,97.47325,61.648224
597,5,2,40,hard (5-6 steps),small (11-100),True,False,regressed,False,True,recovered,10.482245,8.801034,77.664116,58.69135
598,6,4,28,hard (5-6 steps),small (11-100),False,False,both_wrong,False,False,both_wrong,11.511705,9.514023,74.95196,61.145832
599,4,4,24,medium (3-4 steps),small (11-100),True,False,regressed,False,True,recovered,13.450149,8.97901,107.24362,58.934666
600,2,1,48,easy (1-2 steps),tiny (≤10),True,True,both_correct,True,True,both_correct,13.3715925,8.604643,90.69917,55.539288
601,6,6,84,hard (5-6 steps),medium (101-1K),False,False,both_wrong,False,False,both_wrong,10.760405,7.558841,66.7433,48.405956
602,2,2,25,easy (1-2 steps),tiny (≤10),True,True,both_correct,True,True,both_correct,16.152367,8.057847,85.5126,48.594944
603,5,5,48,hard (5-6 steps),large (>1K),False,False,both_wrong,False,False,both_wrong,11.922586,8.887053,72.1365,58.38597
604,4,4,52,medium (3-4 steps),small (11-100),True,True,both_correct,False,True,recovered,14.581652,9.628672,118.3208,64.54499
605,5,5,52,hard (5-6 steps),small (11-100),True,True,both_correct,True,True,both_correct,11.309594,8.959945,72.06856,57.027042
606,4,4,34,medium (3-4 steps),tiny (≤10),False,False,both_wrong,False,False,both_wrong,10.038213,9.336921,78.09118,62.75515
607,2,2,39,easy (1-2 steps),tiny (≤10),False,False,both_wrong,False,False,both_wrong,10.52382,7.5854087,72.739265,47.109108
608,4,4,58,medium (3-4 steps),tiny (≤10),False,False,both_wrong,False,False,both_wrong,13.033356,10.156573,94.53246,68.142815
609,2,1,45,easy (1-2 steps),tiny (≤10),True,True,both_correct,False,True,recovered,10.8276005,6.867068,73.0705,44.474167
610,3,3,30,medium (3-4 steps),large (>1K),False,False,both_wrong,False,False,both_wrong,10.256201,8.057006,83.45331,50.15355
611,6,6,52,hard (5-6 steps),large (>1K),False,False,both_wrong,False,False,both_wrong,10.417425,7.725947,57.57686,51.90881
612,2,2,60,easy (1-2 steps),small (11-100),False,False,both_wrong,True,False,regressed,11.691515,7.8303227,82.440895,54.601433
613,2,2,30,easy (1-2 steps),large (>1K),True,False,regressed,False,False,both_wrong,14.496158,7.992593,89.48495,52.27867
614,3,3,34,medium (3-4 steps),medium (101-1K),True,True,both_correct,True,True,both_correct,13.558046,9.402727,108.33787,62.909897
615,4,4,51,medium (3-4 steps),small (11-100),False,False,both_wrong,False,True,recovered,12.8132305,9.606626,110.98655,65.94167
616,3,2,40,medium (3-4 steps),tiny (≤10),False,True,recovered,True,False,regressed,13.17485,7.241836,77.61112,44.98679
617,2,2,44,easy (1-2 steps),tiny (≤10),True,True,both_correct,True,True,both_correct,14.463783,7.5264373,80.259674,47.54757
618,5,5,51,hard (5-6 steps),small (11-100),True,True,both_correct,True,True,both_correct,13.615424,9.367348,107.90266,69.35559
619,3,3,44,medium (3-4 steps),small (11-100),True,True,both_correct,True,True,both_correct,12.95782,8.787077,104.92659,58.103115
620,3,3,44,medium (3-4 steps),large (>1K),False,False,both_wrong,False,False,both_wrong,10.714167,8.275426,55.395298,52.4456
621,3,3,44,medium (3-4 steps),large (>1K),True,True,both_correct,True,True,both_correct,9.847961,10.067096,74.12893,69.1241
622,6,4,78,hard (5-6 steps),tiny (≤10),False,False,both_wrong,False,False,both_wrong,10.8272505,9.595599,74.48401,71.046585
623,2,2,18,easy (1-2 steps),tiny (≤10),False,False,both_wrong,False,False,both_wrong,12.101381,5.756601,72.65102,36.56549
624,3,2,38,medium (3-4 steps),small (11-100),True,True,both_correct,True,True,both_correct,13.141278,9.393634,111.3692,62.34095
625,2,2,33,easy (1-2 steps),medium (101-1K),True,True,both_correct,True,True,both_correct,14.506758,7.986283,77.05943,49.782795
626,3,3,39,medium (3-4 steps),small (11-100),True,False,regressed,False,True,recovered,9.866841,8.36372,75.21452,58.126335
627,5,4,41,hard (5-6 steps),small (11-100),True,True,both_correct,False,True,recovered,13.175201,8.988276,83.574036,55.278957
628,2,2,45,easy (1-2 steps),tiny (≤10),True,True,both_correct,True,True,both_correct,13.782651,8.337542,106.706345,62.660675
629,5,5,39,hard (5-6 steps),large (>1K),True,True,both_correct,True,True,both_correct,10.780292,9.385397,81.35286,65.864265
630,2,2,51,easy (1-2 steps),tiny (≤10),True,True,both_correct,True,True,both_correct,11.09126,8.349173,80.3744,54.487907
631,3,1,50,medium (3-4 steps),large (>1K),True,True,both_correct,False,True,recovered,13.287668,8.859921,103.07541,60.59332
632,3,3,56,medium (3-4 steps),small (11-100),True,True,both_correct,True,True,both_correct,14.196908,9.628306,106.14842,75.61333
633,2,2,30,easy (1-2 steps),tiny (≤10),True,True,both_correct,True,False,regressed,11.384137,8.496076,86.26656,53.78019
634,2,2,25,easy (1-2 steps),small (11-100),True,True,both_correct,True,True,both_correct,13.49257,8.243413,86.93345,49.572952
635,2,2,49,easy (1-2 steps),tiny (≤10),False,True,recovered,True,True,both_correct,10.270219,7.108333,45.449734,41.986427
636,3,3,36,medium (3-4 steps),large (>1K),True,True,both_correct,True,True,both_correct,14.074835,7.1983247,104.53161,50.06372
637,4,3,29,medium (3-4 steps),small (11-100),False,True,recovered,True,True,both_correct,13.858771,8.258435,80.44726,52.20226
638,5,5,24,hard (5-6 steps),small (11-100),False,False,both_wrong,False,False,both_wrong,11.223703,8.428406,82.97787,56.198936
639,2,2,40,easy (1-2 steps),medium (101-1K),True,True,both_correct,True,True,both_correct,11.371642,8.416307,96.5763,54.074898
640,3,2,97,medium (3-4 steps),large (>1K),False,False,both_wrong,False,False,both_wrong,10.072131,8.594095,70.31138,56.90431
641,5,5,36,hard (5-6 steps),large (>1K),False,False,both_wrong,False,False,both_wrong,9.467372,9.672833,61.911816,82.774284
642,6,6,45,hard (5-6 steps),large (>1K),False,False,both_wrong,False,False,both_wrong,11.653018,7.8479657,74.55079,47.44712
643,3,3,48,medium (3-4 steps),medium (101-1K),True,True,both_correct,True,True,both_correct,13.662084,8.039495,97.86711,50.31331
644,3,3,40,medium (3-4 steps),small (11-100),True,True,both_correct,True,True,both_correct,13.939927,8.554004,110.38875,59.285683
645,2,2,30,easy (1-2 steps),small (11-100),True,True,both_correct,True,True,both_correct,13.932226,7.84539,84.21303,49.740913
646,4,3,29,medium (3-4 steps),small (11-100),True,True,both_correct,True,True,both_correct,12.910745,10.225969,104.03213,68.29199
647,4,4,48,medium (3-4 steps),tiny (≤10),True,True,both_correct,True,True,both_correct,12.462097,8.833142,92.02223,56.052944
648,2,2,59,easy (1-2 steps),small (11-100),True,False,regressed,True,False,regressed,12.7595415,8.275842,103.00864,53.603134
649,3,3,48,medium (3-4 steps),large (>1K),False,False,both_wrong,False,False,both_wrong,11.676637,8.643579,89.838455,63.333443
650,6,6,69,hard (5-6 steps),medium (101-1K),False,False,both_wrong,False,False,both_wrong,12.875811,11.186846,104.17161,93.10983
651,4,4,60,medium (3-4 steps),large (>1K),False,False,both_wrong,False,False,both_wrong,9.792885,7.2748995,69.29497,50.461998
652,7,6,36,very hard (7+ steps),small (11-100),False,False,both_wrong,True,False,regressed,11.946009,10.08005,77.15237,73.56937
653,2,2,54,easy (1-2 steps),small (11-100),False,True,recovered,True,True,both_correct,12.874661,6.948026,55.877357,39.84379
